SW_ID,Date,Low,Q1,Q3,High,Tooltip
SW0523,2022-05-01,23.51,24.4,27.05,28.82,May 2022   $24.40 - $27.05
SW0523,2022-06-01,24.44,25.79,29.87,32.58,June 2022   $25.79 - $29.87
SW0523,2022-07-01,23.66,24.55,27.23,29.01,July 2022   $24.55 - $27.23
SW0523,2022-08-01,24.58,25.95,30.04,32.77,August 2022   $25.95 - $30.04
SW0523,2022-09-01,23.81,24.71,27.4,29.19,September 2022   $24.71 - $27.40
SW0523,2022-10-01,24.72,26.1,30.22,32.96,October 2022   $26.10 - $30.22
SW0523,2022-11-01,23.96,24.86,27.57,29.37,November 2022   $24.86 - $27.57
SW0523,2022-12-01,24.87,26.25,30.39,33.16,December 2022   $26.25 - $30.39
SW0523,2023-01-01,23.02,23.88,26.48,28.22,January 2023   $23.88 - $26.48
SW0523,2023-02-01,25.69,27.12,31.4,34.26,February 2023   $27.12 - $31.40
SW0523,2023-03-01,22.81,23.66,26.24,27.95,March 2023   $23.66 - $26.24
SW0523,2023-04-01,23.83,25.15,29.12,31.77,April 2023   $25.15 - $29.12
SW0523,2023-05-01,23.18,24.06,26.67,28.42,May 2023   $24.06 - $26.67
SW0523,2023-06-01,21.47,22.67,26.25,28.63,June 2023   $22.67 - $26.25
SW0523,2023-07-01,21.86,22.68,25.15,26.8,July 2023   $22.68 - $25.15
SW0523,2023-08-01,23.29,24.59,28.47,31.06,August 2023   $24.59 - $28.47
SW0523,2023-09-01,23.25,24.13,26.75,28.5,September 2023   $24.13 - $26.75
SW0523,2023-10-01,24.78,26.16,30.29,33.04,October 2023   $26.16 - $30.29
SW0523,2023-11-01,24.36,25.28,28.03,29.86,November 2023   $25.28 - $28.03
SW0523,2023-12-01,24.37,25.73,29.79,32.5,December 2023   $25.73 - $29.79
SW0523,2024-01-01,25.3,26.25,29.1,31.01,January 2024   $26.25 - $29.10
SW0523,2024-02-01,25.04,26.43,30.6,33.39,February 2024   $26.43 - $30.60
SW0523,2024-03-01,24.1,25.0,27.72,29.54,March 2024   $25.00 - $27.72
SW0523,2024-04-01,23.29,24.59,28.47,31.06,April 2024   $24.59 - $28.47
SW0523,2024-05-01,21.6,22.42,24.85,26.48,May 2024   $22.42 - $24.85
SW0523,2024-06-01,23.18,24.46,28.33,30.9,June 2024   $24.46 - $28.33
SW0523,2024-07-01,26.11,27.09,30.04,32.0,July 2024   $27.09 - $30.04
SW0523,2024-08-01,23.45,24.75,28.66,31.26,August 2024   $24.75 - $28.66
SW0523,2024-09-01,23.66,24.55,27.23,29.01,September 2024   $24.55 - $27.23
SW0523,2024-10-01,22.61,23.87,27.64,30.15,October 2024   $23.87 - $27.64
SW0523,2024-11-01,25.4,26.35,29.22,31.13,November 2024   $26.35 - $29.22
SW0523,2024-12-01,22.75,24.02,27.81,30.34,December 2024   $24.02 - $27.81
SW0523,2025-01-01,22.15,22.99,25.49,27.15,January 2025   $22.99 - $25.49
SW0523,2025-02-01,22.5,23.75,27.5,30.0,February 2025   $23.75 - $27.50
SW0523,2025-03-01,24.04,24.95,27.66,29.47,March 2025   $24.95 - $27.66
SW0523,2025-04-01,24.81,26.19,30.32,33.08,April 2025   $26.19 - $30.32
SW0523,2025-05-01,27.82,28.87,32.01,34.11,May 2025   $28.87 - $32.01
SW0523,2025-06-01,27.2,28.71,33.24,36.26,June 2025   $28.71 - $33.24
SW0523,2025-07-01,31.28,32.46,35.99,38.35,July 2025   $32.46 - $35.99
SW0478,2020-07-01,50.1,51.98,57.64,61.41,July 2020   $51.98 - $57.64
SW0478,2020-08-01,45.43,47.95,55.52,60.57,August 2020   $47.95 - $55.52
SW0478,2020-09-01,50.39,52.29,57.98,61.77,September 2020   $52.29 - $57.98
SW0478,2020-10-01,45.72,48.26,55.87,60.95,October 2020   $48.26 - $55.87
SW0478,2020-11-01,50.69,52.6,58.32,62.14,November 2020   $52.60 - $58.32
SW0478,2020-12-01,46.0,48.56,56.23,61.34,December 2020   $48.56 - $56.23
SW0478,2021-01-01,50.99,52.91,58.66,62.5,January 2021   $52.91 - $58.66
SW0478,2021-02-01,46.29,48.86,56.58,61.72,February 2021   $48.86 - $56.58
SW0478,2021-03-01,51.28,53.21,59.0,62.86,March 2021   $53.21 - $59.00
SW0478,2021-04-01,46.58,49.16,56.93,62.1,April 2021   $49.16 - $56.93
SW0478,2021-05-01,51.58,53.52,59.34,63.23,May 2021   $53.52 - $59.34
SW0478,2021-06-01,46.86,49.47,57.28,62.48,June 2021   $49.47 - $57.28
SW0478,2021-07-01,51.88,53.83,59.69,63.59,July 2021   $53.83 - $59.69
SW0478,2021-08-01,47.15,49.77,57.63,62.87,August 2021   $49.77 - $57.63
SW0478,2021-09-01,45.57,47.28,52.43,55.86,September 2021   $47.28 - $52.43
SW0478,2021-10-01,47.44,50.07,57.98,63.25,October 2021   $50.07 - $57.98
SW0478,2021-11-01,45.86,47.59,52.77,56.22,November 2021   $47.59 - $52.77
SW0478,2021-12-01,47.72,50.37,58.33,63.63,December 2021   $50.37 - $58.33
SW0478,2022-01-01,46.16,47.9,53.11,56.58,January 2022   $47.90 - $53.11
SW0478,2022-02-01,48.01,50.68,58.68,64.01,February 2022   $50.68 - $58.68
SW0478,2022-03-01,46.46,48.2,53.45,56.94,March 2022   $48.20 - $53.45
SW0478,2022-04-01,48.3,50.98,59.03,64.4,April 2022   $50.98 - $59.03
SW0478,2022-05-01,46.75,48.51,53.79,57.31,May 2022   $48.51 - $53.79
SW0478,2022-06-01,48.58,51.28,59.38,64.78,June 2022   $51.28 - $59.38
SW0478,2022-07-01,47.05,48.82,54.13,57.67,July 2022   $48.82 - $54.13
SW0478,2022-08-01,48.87,51.59,59.73,65.16,August 2022   $51.59 - $59.73
SW0478,2022-09-01,47.34,49.13,54.47,58.03,September 2022   $49.13 - $54.47
SW0478,2022-10-01,49.16,51.89,60.08,65.54,October 2022   $51.89 - $60.08
SW0478,2022-11-01,47.64,49.43,54.81,58.4,November 2022   $49.43 - $54.81
SW0478,2022-12-01,49.44,52.19,60.43,65.92,December 2022   $52.19 - $60.43
SW0478,2023-01-01,44.08,45.73,50.71,54.03,January 2023   $45.73 - $50.71
SW0478,2023-02-01,51.36,54.21,62.77,68.48,February 2023   $54.21 - $62.77
SW0478,2023-03-01,47.9,49.7,55.11,58.71,March 2023   $49.70 - $55.11
SW0478,2023-04-01,36.98,39.04,45.2,49.31,April 2023   $39.04 - $45.20
SW0478,2023-05-01,42.04,43.62,48.37,51.53,May 2023   $43.62 - $48.37
SW0478,2023-06-01,49.71,52.47,60.76,66.28,June 2023   $52.47 - $60.76
SW0478,2023-07-01,48.31,50.13,55.58,59.22,July 2023   $50.13 - $55.58
SW0478,2023-08-01,38.95,41.12,47.61,51.94,August 2023   $41.12 - $47.61
SW0478,2023-09-01,44.28,45.94,50.94,54.28,September 2023   $45.94 - $50.94
SW0478,2023-10-01,54.62,57.66,66.76,72.83,October 2023   $57.66 - $66.76
SW0478,2023-11-01,47.98,49.78,55.2,58.81,November 2023   $49.78 - $55.20
SW0478,2023-12-01,49.18,51.92,60.11,65.58,December 2023   $51.92 - $60.11
SW0478,2024-01-01,58.18,60.37,66.94,71.32,January 2024   $60.37 - $66.94
SW0478,2024-02-01,47.86,50.52,58.49,63.81,February 2024   $50.52 - $58.49
SW0478,2024-03-01,42.09,43.68,48.43,51.6,March 2024   $43.68 - $48.43
SW0478,2024-04-01,51.14,53.98,62.5,68.18,April 2024   $53.98 - $62.50
SW0478,2024-05-01,60.71,62.99,69.84,74.41,May 2024   $62.99 - $69.84
SW0478,2024-06-01,49.94,52.71,61.03,66.58,June 2024   $52.71 - $61.03
SW0478,2024-07-01,50.39,52.28,57.97,61.77,July 2024   $52.28 - $57.97
SW0478,2024-08-01,54.05,57.05,66.06,72.07,August 2024   $57.05 - $66.06
SW0478,2024-09-01,53.33,55.34,61.36,65.38,September 2024   $55.34 - $61.36
SW0478,2024-10-01,48.09,50.76,58.78,64.12,October 2024   $50.76 - $58.78
SW0478,2024-11-01,54.74,56.8,62.98,67.1,November 2024   $56.80 - $62.98
SW0478,2024-12-01,52.4,55.31,64.04,69.86,December 2024   $55.31 - $64.04
SW0478,2025-01-01,45.63,47.34,52.5,55.93,January 2025   $47.34 - $52.50
SW0478,2025-02-01,54.2,57.21,66.24,72.27,February 2025   $57.21 - $66.24
SW0478,2025-03-01,51.93,53.88,59.75,63.65,March 2025   $53.88 - $59.75
SW0478,2025-04-01,49.47,52.22,60.46,65.96,April 2025   $52.22 - $60.46
SW0478,2025-05-01,57.63,59.8,66.31,70.64,May 2025   $59.80 - $66.31
SW0478,2025-06-01,51.18,54.03,62.56,68.24,June 2025   $54.03 - $62.56
SW0478,2025-07-01,48.41,50.24,55.7,59.35,July 2025   $50.24 - $55.70
SW1342,2025-07-01,8.58,8.9,9.87,10.52,July 2025   $8.90 - $9.87
SW0608,2020-07-01,15.95,16.55,18.35,19.55,July 2020   $16.55 - $18.35
SW0608,2020-08-01,14.46,15.26,17.67,19.28,August 2020   $15.26 - $17.67
SW0608,2020-09-01,16.04,16.64,18.45,19.66,September 2020   $16.64 - $18.45
SW0608,2020-10-01,14.55,15.36,17.78,19.4,October 2020   $15.36 - $17.78
SW0608,2020-11-01,16.13,16.74,18.56,19.78,November 2020   $16.74 - $18.56
SW0608,2020-12-01,14.64,15.46,17.9,19.52,December 2020   $15.46 - $17.90
SW0608,2021-01-01,16.23,16.84,18.67,19.89,January 2021   $16.84 - $18.67
SW0608,2021-02-01,14.73,15.55,18.01,19.64,February 2021   $15.55 - $18.01
SW0608,2021-03-01,16.32,16.94,18.78,20.01,March 2021   $16.94 - $18.78
SW0608,2021-04-01,14.82,15.65,18.12,19.77,April 2021   $15.65 - $18.12
SW0608,2021-05-01,16.42,17.04,18.89,20.12,May 2021   $17.04 - $18.89
SW0608,2021-06-01,14.92,15.74,18.23,19.89,June 2021   $15.74 - $18.23
SW0608,2021-07-01,16.51,17.13,19.0,20.24,July 2021   $17.13 - $19.00
SW0608,2021-08-01,15.01,15.84,18.34,20.01,August 2021   $15.84 - $18.34
SW0608,2021-09-01,14.5,15.05,16.69,17.78,September 2021   $15.05 - $16.69
SW0608,2021-10-01,15.1,15.94,18.45,20.13,October 2021   $15.94 - $18.45
SW0608,2021-11-01,14.6,15.15,16.8,17.89,November 2021   $15.15 - $16.80
SW0608,2021-12-01,15.19,16.03,18.57,20.25,December 2021   $16.03 - $18.57
SW0608,2022-01-01,14.69,15.24,16.9,18.01,January 2022   $15.24 - $16.90
SW0608,2022-02-01,15.28,16.13,18.68,20.37,February 2022   $16.13 - $18.68
SW0608,2022-03-01,14.79,15.34,17.01,18.12,March 2022   $15.34 - $17.01
SW0608,2022-04-01,15.37,16.23,18.79,20.5,April 2022   $16.23 - $18.79
SW0608,2022-05-01,14.88,15.44,17.12,18.24,May 2022   $15.44 - $17.12
SW0608,2022-06-01,15.46,16.32,18.9,20.62,June 2022   $16.32 - $18.90
SW0608,2022-07-01,14.97,15.54,17.23,18.36,July 2022   $15.54 - $17.23
SW0608,2022-08-01,15.55,16.42,19.01,20.74,August 2022   $16.42 - $19.01
SW0608,2022-09-01,15.07,15.64,17.34,18.47,September 2022   $15.64 - $17.34
SW0608,2022-10-01,15.65,16.52,19.12,20.86,October 2022   $16.52 - $19.12
SW0608,2022-11-01,15.16,15.73,17.45,18.59,November 2022   $15.73 - $17.45
SW0608,2022-12-01,15.74,16.61,19.23,20.98,December 2022   $16.61 - $19.23
SW0608,2023-01-01,12.86,13.34,14.8,15.76,January 2023   $13.34 - $14.80
SW0608,2023-02-01,16.06,16.95,19.63,21.41,February 2023   $16.95 - $19.63
SW0608,2023-03-01,17.66,18.32,20.32,21.64,March 2023   $18.32 - $20.32
SW0608,2023-04-01,16.15,17.05,19.74,21.54,April 2023   $17.05 - $19.74
SW0608,2023-05-01,14.8,15.36,17.03,18.15,May 2023   $15.36 - $17.03
SW0608,2023-06-01,17.63,18.61,21.55,23.51,June 2023   $18.61 - $21.55
SW0608,2023-07-01,15.7,16.29,18.06,19.25,July 2023   $16.29 - $18.06
SW0608,2023-08-01,13.18,13.91,16.11,17.57,August 2023   $13.91 - $16.11
SW0608,2023-09-01,15.69,16.28,18.05,19.24,September 2023   $16.28 - $18.05
SW0608,2023-10-01,16.7,17.63,20.42,22.27,October 2023   $17.63 - $20.42
SW0608,2023-11-01,17.16,17.8,19.74,21.03,November 2023   $17.80 - $19.74
SW0608,2023-12-01,16.4,17.31,20.04,21.87,December 2023   $17.31 - $20.04
SW0608,2024-01-01,19.2,19.92,22.09,23.54,January 2024   $19.92 - $22.09
SW0608,2024-02-01,19.34,20.42,23.64,25.79,February 2024   $20.42 - $23.64
SW0608,2024-03-01,17.3,17.95,19.9,21.2,March 2024   $17.95 - $19.90
SW0608,2024-04-01,16.55,17.47,20.22,22.06,April 2024   $17.47 - $20.22
SW0608,2024-05-01,14.7,15.25,16.91,18.02,May 2024   $15.25 - $16.91
SW0608,2024-06-01,15.59,16.46,19.06,20.79,June 2024   $16.46 - $19.06
SW0608,2024-07-01,17.82,18.49,20.5,21.84,July 2024   $18.49 - $20.50
SW0608,2024-08-01,19.88,20.98,24.29,26.5,August 2024   $20.98 - $24.29
SW0608,2024-09-01,20.17,20.93,23.2,24.72,September 2024   $20.93 - $23.20
SW0608,2024-10-01,18.09,19.09,22.11,24.11,October 2024   $19.09 - $22.11
SW0608,2024-11-01,22.52,23.37,25.91,27.61,November 2024   $23.37 - $25.91
SW0608,2024-12-01,18.53,19.56,22.65,24.7,December 2024   $19.56 - $22.65
SW0608,2025-01-01,18.74,19.45,21.56,22.97,January 2025   $19.45 - $21.56
SW0608,2025-02-01,20.27,21.39,24.77,27.02,February 2025   $21.39 - $24.77
SW0608,2025-03-01,16.27,16.88,18.72,19.94,March 2025   $16.88 - $18.72
SW0608,2025-04-01,19.05,20.1,23.28,25.4,April 2025   $20.10 - $23.28
SW0608,2025-05-01,21.35,22.15,24.57,26.17,May 2025   $22.15 - $24.57
SW0608,2025-06-01,18.12,19.12,22.14,24.16,June 2025   $19.12 - $22.14
SW0608,2025-07-01,16.62,17.24,19.12,20.37,July 2025   $17.24 - $19.12
SW1162,2021-10-01,30.95,32.67,34.39,34.39,October 2021   $32.67 - $34.39
SW1162,2021-11-01,29.97,31.09,32.22,32.22,November 2021   $31.09 - $32.22
SW1162,2021-12-01,22.23,23.46,24.7,24.7,December 2021   $23.46 - $24.70
SW1162,2022-01-01,18.47,19.17,21.25,22.64,January 2022   $19.17 - $21.25
SW1162,2022-02-01,14.09,14.87,17.22,18.79,February 2022   $14.87 - $17.22
SW1162,2022-03-01,14.62,15.17,16.82,17.92,March 2022   $15.17 - $16.82
SW1162,2022-04-01,16.19,17.09,19.79,21.59,April 2022   $17.09 - $19.79
SW1162,2022-05-01,15.34,15.92,17.65,18.8,May 2022   $15.92 - $17.65
SW1162,2022-06-01,14.47,15.28,17.69,19.3,June 2022   $15.28 - $17.69
SW1162,2022-07-01,14.56,15.11,16.76,17.85,July 2022   $15.11 - $16.76
SW1162,2022-08-01,17.92,18.92,21.91,23.9,August 2022   $18.92 - $21.91
SW1162,2022-09-01,23.18,24.06,26.67,28.42,September 2022   $24.06 - $26.67
SW1162,2022-10-01,24.68,26.05,30.16,32.91,October 2022   $26.05 - $30.16
SW1162,2022-11-01,31.1,32.27,35.78,38.12,November 2022   $32.27 - $35.78
SW1162,2022-12-01,28.15,29.71,34.4,37.53,December 2022   $29.71 - $34.40
SW1162,2023-01-01,31.29,32.47,36.0,38.36,January 2023   $32.47 - $36.00
SW1162,2023-02-01,28.33,29.91,34.63,37.78,February 2023   $29.91 - $34.63
SW1162,2023-03-01,31.48,32.66,36.22,38.59,March 2023   $32.66 - $36.22
SW1162,2023-04-01,28.52,30.1,34.85,38.02,April 2023   $30.10 - $34.85
SW1162,2023-05-01,31.67,32.86,36.44,38.82,May 2023   $32.86 - $36.44
SW1162,2023-06-01,28.7,30.29,35.08,38.26,June 2023   $30.29 - $35.08
SW1162,2023-07-01,31.86,33.06,36.65,39.05,July 2023   $33.06 - $36.65
SW1162,2023-08-01,28.88,30.49,35.3,38.51,August 2023   $30.49 - $35.30
SW1162,2023-09-01,32.05,33.25,36.87,39.28,September 2023   $33.25 - $36.87
SW1162,2023-10-01,37.46,39.54,45.78,49.94,October 2023   $39.54 - $45.78
SW1162,2023-11-01,39.53,41.01,45.48,48.45,November 2023   $41.01 - $45.48
SW1162,2023-12-01,38.6,40.74,47.18,51.47,December 2023   $40.74 - $47.18
SW1162,2024-01-01,37.71,39.13,43.39,46.23,January 2024   $39.13 - $43.39
SW1162,2024-02-01,35.29,37.25,43.14,47.06,February 2024   $37.25 - $43.14
SW1162,2024-03-01,33.59,34.85,38.65,41.17,March 2024   $34.85 - $38.65
SW1162,2024-04-01,32.54,34.35,39.78,43.39,April 2024   $34.35 - $39.78
SW1162,2024-05-01,34.68,35.99,39.9,42.51,May 2024   $35.99 - $39.90
SW1162,2024-06-01,31.52,33.27,38.53,42.03,June 2024   $33.27 - $38.53
SW1162,2024-07-01,33.58,34.84,38.63,41.16,July 2024   $34.84 - $38.63
SW1162,2024-08-01,32.11,33.89,39.24,42.81,August 2024   $33.89 - $39.24
SW1162,2024-09-01,33.25,34.5,38.25,40.76,September 2024   $34.50 - $38.25
SW1162,2024-10-01,30.82,32.54,37.67,41.1,October 2024   $32.54 - $37.67
SW1162,2024-11-01,32.34,33.55,37.21,39.64,November 2024   $33.55 - $37.21
SW1162,2024-12-01,29.24,30.86,35.74,38.99,December 2024   $30.86 - $35.74
SW1162,2025-01-01,32.31,33.52,37.17,39.6,January 2025   $33.52 - $37.17
SW1162,2025-02-01,33.02,34.86,40.36,44.03,February 2025   $34.86 - $40.36
SW1162,2025-03-01,31.35,32.53,36.07,38.43,March 2025   $32.53 - $36.07
SW1162,2025-04-01,31.25,32.98,38.19,41.66,April 2025   $32.98 - $38.19
SW1162,2025-05-01,31.21,32.38,35.9,38.25,May 2025   $32.38 - $35.90
SW1162,2025-06-01,29.98,31.64,36.64,39.97,June 2025   $31.64 - $36.64
SW1162,2025-07-01,29.94,31.06,34.44,36.7,July 2025   $31.06 - $34.44
SW0492,2020-07-01,42.26,43.85,48.62,51.8,July 2020   $43.85 - $48.62
SW0492,2020-08-01,37.99,40.1,46.44,50.66,August 2020   $40.10 - $46.44
SW0492,2020-09-01,42.28,43.87,48.65,51.83,September 2020   $43.87 - $48.65
SW0492,2020-10-01,45.01,47.51,55.01,60.02,October 2020   $47.51 - $55.01
SW0492,2020-11-01,39.54,41.02,45.49,48.46,November 2020   $41.02 - $45.49
SW0492,2020-12-01,42.09,44.42,51.44,56.11,December 2020   $44.42 - $51.44
SW0492,2021-01-01,47.84,49.64,55.04,58.64,January 2021   $49.64 - $55.04
SW0492,2021-02-01,54.73,57.77,66.89,72.97,February 2021   $57.77 - $66.89
SW0492,2021-03-01,62.21,64.55,71.58,76.26,March 2021   $64.55 - $71.58
SW0492,2021-04-01,73.43,77.5,89.74,97.9,April 2021   $77.50 - $89.74
SW0492,2021-05-01,81.31,84.37,93.56,99.68,May 2021   $84.37 - $93.56
SW0492,2021-06-01,73.88,77.98,90.3,98.5,June 2021   $77.98 - $90.30
SW0492,2021-07-01,81.78,84.86,94.09,100.25,July 2021   $84.86 - $94.09
SW0492,2021-08-01,74.33,78.46,90.85,99.11,August 2021   $78.46 - $90.85
SW0492,2021-09-01,71.83,74.54,82.65,88.05,September 2021   $74.54 - $82.65
SW0492,2021-10-01,74.78,78.94,91.4,99.71,October 2021   $78.94 - $91.40
SW0492,2021-11-01,72.3,75.02,83.18,88.63,November 2021   $75.02 - $83.18
SW0492,2021-12-01,75.23,79.41,91.95,100.31,December 2021   $79.41 - $91.95
SW0492,2022-01-01,72.77,75.51,83.72,89.2,January 2022   $75.51 - $83.72
SW0492,2022-02-01,75.69,79.89,92.51,100.91,February 2022   $79.89 - $92.51
SW0492,2022-03-01,73.24,75.99,84.26,89.77,March 2022   $75.99 - $84.26
SW0492,2022-04-01,76.14,80.37,93.06,101.52,April 2022   $80.37 - $93.06
SW0492,2022-05-01,73.7,76.48,84.8,90.34,May 2022   $76.48 - $84.80
SW0492,2022-06-01,76.59,80.85,93.61,102.12,June 2022   $80.85 - $93.61
SW0492,2022-07-01,74.17,76.96,85.33,90.92,July 2022   $76.96 - $85.33
SW0492,2022-08-01,77.04,81.32,94.16,102.72,August 2022   $81.32 - $94.16
SW0492,2022-09-01,74.64,77.45,85.87,91.49,September 2022   $77.45 - $85.87
SW0492,2022-10-01,77.49,81.8,94.72,103.33,October 2022   $81.80 - $94.72
SW0492,2022-11-01,75.1,77.93,86.41,92.06,November 2022   $77.93 - $86.41
SW0492,2022-12-01,77.95,82.28,95.27,103.93,December 2022   $82.28 - $95.27
SW0492,2023-01-01,65.71,68.18,75.6,80.54,January 2023   $68.18 - $75.60
SW0492,2023-02-01,65.18,68.8,79.66,86.9,February 2023   $68.80 - $79.66
SW0492,2023-03-01,72.82,75.56,83.78,89.27,March 2023   $75.56 - $83.78
SW0492,2023-04-01,61.19,64.59,74.79,81.59,April 2023   $64.59 - $74.79
SW0492,2023-05-01,69.56,72.17,80.03,85.26,May 2023   $72.17 - $80.03
SW0492,2023-06-01,83.49,88.13,102.04,111.32,June 2023   $88.13 - $102.04
SW0492,2023-07-01,82.89,86.01,95.37,101.61,July 2023   $86.01 - $95.37
SW0492,2023-08-01,66.31,69.99,81.04,88.41,August 2023   $69.99 - $81.04
SW0492,2023-09-01,76.84,79.73,88.41,94.19,September 2023   $79.73 - $88.41
SW0492,2023-10-01,79.14,83.54,96.73,105.53,October 2023   $83.54 - $96.73
SW0492,2023-11-01,74.52,77.32,85.73,91.34,November 2023   $77.32 - $85.73
SW0492,2023-12-01,75.12,79.29,91.81,100.16,December 2023   $79.29 - $91.81
SW0492,2024-01-01,78.3,81.25,90.09,95.99,January 2024   $81.25 - $90.09
SW0492,2024-02-01,68.5,72.31,83.73,91.34,February 2024   $72.31 - $83.73
SW0492,2024-03-01,77.87,80.8,89.59,95.45,March 2024   $80.80 - $89.59
SW0492,2024-04-01,74.89,79.05,91.53,99.85,April 2024   $79.05 - $91.53
SW0492,2024-05-01,76.63,79.51,88.16,93.93,May 2024   $79.51 - $88.16
SW0492,2024-06-01,84.06,88.73,102.74,112.08,June 2024   $88.73 - $102.74
SW0492,2024-07-01,78.26,81.2,90.04,95.93,July 2024   $81.20 - $90.04
SW0492,2024-08-01,74.35,78.48,90.87,99.13,August 2024   $78.48 - $90.87
SW0492,2024-09-01,81.6,84.67,93.89,100.03,September 2024   $84.67 - $93.89
SW0492,2024-10-01,77.21,81.5,94.37,102.94,October 2024   $81.50 - $94.37
SW0492,2024-11-01,82.16,85.26,94.53,100.72,November 2024   $85.26 - $94.53
SW0492,2024-12-01,64.57,68.16,78.92,86.09,December 2024   $68.16 - $78.92
SW0492,2025-01-01,76.81,79.7,88.37,94.16,January 2025   $79.70 - $88.37
SW0492,2025-02-01,83.39,88.02,101.92,111.18,February 2025   $88.02 - $101.92
SW0492,2025-03-01,75.9,78.76,87.33,93.04,March 2025   $78.76 - $87.33
SW0492,2025-04-01,85.2,89.93,104.13,113.6,April 2025   $89.93 - $104.13
SW0492,2025-05-01,85.24,88.45,98.07,104.49,May 2025   $88.45 - $98.07
SW0492,2025-06-01,78.73,83.11,96.23,104.98,June 2025   $83.11 - $96.23
SW0492,2025-07-01,99.17,102.91,114.1,121.57,July 2025   $102.91 - $114.10
SW1093,2021-03-01,6.57,6.81,7.55,8.05,March 2021   $6.81 - $7.55
SW1093,2021-04-01,5.95,6.28,7.28,7.94,April 2021   $6.28 - $7.28
SW1093,2021-05-01,6.6,6.85,7.6,8.1,May 2021   $6.85 - $7.60
SW1093,2021-06-01,5.99,6.32,7.32,7.99,June 2021   $6.32 - $7.32
SW1093,2021-07-01,6.64,6.89,7.64,8.14,July 2021   $6.89 - $7.64
SW1093,2021-08-01,6.03,6.36,7.37,8.04,August 2021   $6.36 - $7.37
SW1093,2021-09-01,6.68,6.93,7.69,8.19,September 2021   $6.93 - $7.69
SW1093,2021-10-01,6.07,6.4,7.41,8.09,October 2021   $6.40 - $7.41
SW1093,2021-11-01,6.72,6.97,7.73,8.24,November 2021   $6.97 - $7.73
SW1093,2021-12-01,6.1,6.44,7.46,8.14,December 2021   $6.44 - $7.46
SW1093,2022-01-01,6.76,7.01,7.78,8.29,January 2022   $7.01 - $7.78
SW1093,2022-02-01,6.14,6.48,7.51,8.19,February 2022   $6.48 - $7.51
SW1093,2022-03-01,6.8,7.05,7.82,8.33,March 2022   $7.05 - $7.82
SW1093,2022-04-01,6.18,6.52,7.55,8.24,April 2022   $6.52 - $7.55
SW1093,2022-05-01,5.97,6.2,6.87,7.32,May 2022   $6.20 - $6.87
SW1093,2022-06-01,6.22,6.56,7.6,8.29,June 2022   $6.56 - $7.60
SW1093,2022-07-01,6.01,6.24,6.92,7.37,July 2022   $6.24 - $6.92
SW1093,2022-08-01,6.25,6.6,7.64,8.34,August 2022   $6.60 - $7.64
SW1093,2022-09-01,6.05,6.28,6.96,7.42,September 2022   $6.28 - $6.96
SW1093,2022-10-01,6.29,6.64,7.69,8.39,October 2022   $6.64 - $7.69
SW1093,2022-11-01,6.09,6.32,7.0,7.46,November 2022   $6.32 - $7.00
SW1093,2022-12-01,6.33,6.68,7.74,8.44,December 2022   $6.68 - $7.74
SW1093,2023-01-01,6.13,6.36,7.05,7.51,January 2023   $6.36 - $7.05
SW1093,2023-02-01,6.37,6.72,7.78,8.49,February 2023   $6.72 - $7.78
SW1093,2023-03-01,6.17,6.4,7.09,7.56,March 2023   $6.40 - $7.09
SW1093,2023-04-01,6.4,6.76,7.83,8.54,April 2023   $6.76 - $7.83
SW1093,2023-05-01,6.2,6.44,7.14,7.61,May 2023   $6.44 - $7.14
SW1093,2023-06-01,6.44,6.8,7.87,8.59,June 2023   $6.80 - $7.87
SW1093,2023-07-01,6.24,6.48,7.18,7.65,July 2023   $6.48 - $7.18
SW1093,2023-08-01,6.48,6.84,7.92,8.64,August 2023   $6.84 - $7.92
SW1093,2023-09-01,5.74,5.95,6.6,7.03,September 2023   $5.95 - $6.60
SW1093,2023-10-01,5.85,6.17,7.15,7.8,October 2023   $6.17 - $7.15
SW1093,2023-11-01,6.07,6.3,6.99,7.45,November 2023   $6.30 - $6.99
SW1093,2023-12-01,5.56,5.87,6.8,7.42,December 2023   $5.87 - $6.80
SW1093,2024-01-01,5.86,6.08,6.74,7.19,January 2024   $6.08 - $6.74
SW1093,2024-02-01,5.28,5.57,6.45,7.04,February 2024   $5.57 - $6.45
SW1093,2024-03-01,5.62,5.83,6.47,6.89,March 2024   $5.83 - $6.47
SW1093,2024-04-01,5.3,5.59,6.48,7.07,April 2024   $5.59 - $6.48
SW1093,2024-05-01,6.93,7.19,7.97,8.5,May 2024   $7.19 - $7.97
SW1093,2024-06-01,5.62,5.93,6.87,7.49,June 2024   $5.93 - $6.87
SW1093,2024-07-01,5.87,6.1,6.76,7.2,July 2024   $6.10 - $6.76
SW1093,2024-08-01,5.61,5.92,6.86,7.48,August 2024   $5.92 - $6.86
SW1093,2024-09-01,6.57,6.82,7.56,8.05,September 2024   $6.82 - $7.56
SW1093,2024-10-01,6.43,6.79,7.86,8.58,October 2024   $6.79 - $7.86
SW1093,2024-11-01,5.93,6.15,6.82,7.27,November 2024   $6.15 - $6.82
SW1093,2024-12-01,6.09,6.43,7.45,8.12,December 2024   $6.43 - $7.45
SW1093,2025-01-01,7.19,7.46,8.28,8.82,January 2025   $7.46 - $8.28
SW1093,2025-02-01,6.09,6.43,7.44,8.12,February 2025   $6.43 - $7.44
